ror,vendor_org_id,n,row_number
https://ror.org/04qyvz380,San Jose State University,11,1
https://ror.org/04qz4qy85,Universite Lyon 2,2,1
https://ror.org/04qzfn040,University of Kwazulu Natal,3068,1
https://ror.org/04r0hn449,Ordu University,205,1
https://ror.org/04r0j3d36,Adam Mickiewicz University,5,1
https://ror.org/04r0ks517,University for the Creative Arts - UK,11,1
https://ror.org/04r1s2546,Agricultural Research Council of South Africa,85,1
https://ror.org/04r1x2k35,University of Innsbruck,2,1
https://ror.org/04r33pf22,Guy's & St Thomas' NHS Foundation Trust,523,1
https://ror.org/04r53se39,Chinese Academy of Sciences,16,1
https://ror.org/04r5fge26,Consiglio Nazionale delle Ricerche (CNR),125,1
https://ror.org/04r659a56,University of New England,1626,1
https://ror.org/04raxj885,University of British Columbia,2,1
https://ror.org/04rc9d057,Institute of Geophysics of the Polish Academy of Sciences,108,1
https://ror.org/04rcqnp59,Ruprecht Karls University Heidelberg,27,1
https://ror.org/04rekk491,University of Munich,12,1
https://ror.org/04rfr1008,Black Dog Institute,148,1
https://ror.org/04rha3g10,Portsmouth Hospitals NHS Trust,217,1
https://ror.org/04rhq3086,Max Planck Society,1,1
https://ror.org/04rk6w354,University of Veterinary Sciences Brno,89,1
https://ror.org/04rnfrn04,Justus Liebig University Giessen,2,1
https://ror.org/04rq5mt64,University System of Maryland,905,1
https://ror.org/04rr26086,University of Hamburg,6,1
https://ror.org/04rrj3a80,Centre National de la Recherche Scientifique (CNRS),14,1
https://ror.org/04rrzfd14,Universite Gustave-Eiffel,139,1
https://ror.org/04rswrd78,Iowa State University,1803,1
https://ror.org/04rvw8791,Universite de Lorraine,95,1
https://ror.org/04rwyp244,Ruhr University Bochum,3,1
https://ror.org/04rxrdv16,Consejo Superior de Investigaciones Cientificas (CSIC),69,1
https://ror.org/04s0yt949,University of Turku,45,1
https://ror.org/04s1m4564,University of Adelaide,1,1
https://ror.org/04s1nv328,University of Canberra,1307,1
https://ror.org/04s3ast04,Leipzig University,63,1
https://ror.org/04s3t1g37,UNICANCER,128,1
https://ror.org/04s5hmf73,University of Glasgow,5,1
https://ror.org/04s5mat29,University of Victoria,1788,1
https://ror.org/04s60rj63,Universidad Nacional de Colombia,43,1
https://ror.org/04s7shc55,University of Erlangen Nuremberg,2,1
https://ror.org/04s99xz91,Hannover Medical School,15,1
https://ror.org/04s9kfd63,University of London,2,1
https://ror.org/04sb8a726,Assistance Publique Hopitaux Paris (APHP),122,1
https://ror.org/04scgfz75,Ollscoil na Gaillimhe-University of Galway,336,1
https://ror.org/04sg4ka71,University Hospital Vinohrady,2,1
https://ror.org/04sjbnx57,University of Southern Queensland,1350,1
https://ror.org/04sjchr03,Laval University,3893,1
https://ror.org/04skqfp25,University of Toronto,1046,1
https://ror.org/04smhj247,Poznan University of Medical Sciences,2,1
https://ror.org/04smrs866,Research Center Julich,2,1
https://ror.org/04sms9203,Technical University of Darmstadt,2,1
https://ror.org/04smxbm79,Universite de Picardie Jules Verne (UPJV),38,1
https://ror.org/04sn06036,Consiglio Nazionale delle Ricerche (CNR),41,1
https://ror.org/04sn8qj61,Leibniz Institut fur Wissensmedien,1,1
https://ror.org/04snvc712,Beijing Normal University - Hong Kong Baptist University United International College,140,1
https://ror.org/04sppb023,Copenhagen Business School,892,1
https://ror.org/04sq8k219,University of Louisville,21,1
https://ror.org/04sqpjb51,Universidad de San Buenaventura,12,1
https://ror.org/04sr5ys16,Duke Kunshan University,2,1
https://ror.org/04swxte59,Istituto Nazionale di Fisica Nucleare (INFN),7,1
https://ror.org/04sx39q13,Karolinska Institutet,15,1
https://ror.org/04sx9wp33,Commonwealth Scientific & Industrial Research Organisation (CSIRO),422,1
https://ror.org/04sy7nb49,Technical University of Munich,94,1
https://ror.org/04sz26p89,Johannes Gutenberg University of Mainz,1,1
https://ror.org/04szabx38,Centre National de la Recherche Scientifique (CNRS),109,1
https://ror.org/04t0gwh46,Universite PSL,587,1
https://ror.org/04t0qbt32,Technological University Dublin,32,1
https://ror.org/04t1cdb72,"Institute of Geographic Sciences & Natural Resources Research, CAS",16,1
https://ror.org/04t3en479,Helmholtz Association,6764,1
https://ror.org/04t4pws42,Hungarian Research Centre for Natural Sciences,70,1
https://ror.org/04t50yk91,Universite Gustave-Eiffel,76,1
https://ror.org/04t5phd24,Fraunhofer Gesellschaft,1,1
https://ror.org/04t79ze18,Technische Universitat Wien,12,1
https://ror.org/04t89f389,Universite Claude Bernard Lyon 1,186,1
https://ror.org/04tah3159,Nisantasi University,28,1
https://ror.org/04td15k45,Universidad Cooperativa de Colombia,39,1
https://ror.org/04td37d32,University of Quebec,833,1
https://ror.org/04td3ys19,Biotechnology and Biological Sciences Research Council (BBSRC),22,1
https://ror.org/04team556,Universite PSL,7,1
https://ror.org/04tgvs825,Instytut Techniki Budowlanej,36,1
https://ror.org/04tjemt46,Hungarian University of Agriculture & Life Sciences,19,1
https://ror.org/04tjfqn96,National Academy of Sciences Ukraine,1,1
https://ror.org/04tkkr536,Fern University Hagen,379,1
https://ror.org/04tn8zp39,Flinders University South Australia,31,1
https://ror.org/04tnbqb63,Francis Crick Institute,739,1
https://ror.org/04tpp9d61,NorthShore University Health System,102,1
https://ror.org/04tqgg260,Philipps University Marburg,12,1
https://ror.org/04tr8pt83,Czech Academy of Sciences,15,1
https://ror.org/04tsk2644,Ruhr University Bochum,4488,1
https://ror.org/04ttfv304,CSIC - Instituto de Ciencias del Mar (ICM),1,1
https://ror.org/04ttjf776,Royal Melbourne Institute of Technology (RMIT),4953,1
https://ror.org/04ttnw109,Sakarya University,509,1
https://ror.org/04tvt8c73,University of London,4,1
https://ror.org/04twxam07,University of Texas System,30,1
https://ror.org/04tz2h245,Centre de Recerca en Agrigenomica (CRAG),2,1
https://ror.org/04v2brz27,University of Veterinary Medicine Vienna,33,1
https://ror.org/04v2twj65,Oxford Brookes University,1173,1
https://ror.org/04v302n28,Kafkas University,165,1
https://ror.org/04v3r9z94,ASPETE - School of Pedagogical & Technological Education,16,1
https://ror.org/04v3xcy66,Assistance Publique Hopitaux Paris (APHP),92,1
https://ror.org/04v4g9h31,University of Thessaly,533,1
https://ror.org/04v53s997,Norwegian School of Economics (NHH),302,1
https://ror.org/04v76ef78,University of Kiel,2869,1
https://ror.org/04v7hvq31,University of California System,867,1
https://ror.org/04v837171,Nantes Universite,10,1
https://ror.org/04v8ap992,Lokman Hekim University,23,1
https://ror.org/04v91tb50,Hospital Torrecardenas,76,1
https://ror.org/04v9m3h35,University of Western Australia,23,1
https://ror.org/04vc81p87,University of Sannio,388,1
https://ror.org/04vcan916,Tel Aviv University,5,1
https://ror.org/04vcn6p23,Polish Geological Institute - National Research Institute,52,1
https://ror.org/04vd28p53,Universita Kore di ENNA,6,1
https://ror.org/04vdmbk59,Universidad Pedagogica y Tecnologica de Colombia (UPTC),106,1
https://ror.org/04vfhnm78,Virgen del Rocio University Hospital,689,1
https://ror.org/04vfs2w97,Universite de Lorraine,1865,1
https://ror.org/04vg26t07,Universite Paris Saclay,5,1
https://ror.org/04vg4w365,Loughborough University,3638,1
https://ror.org/04vgc9p51,Universite de Bordeaux,54,1
https://ror.org/04vgqjj36,Sahlgrenska University Hospital,1441,1
https://ror.org/04vh1tq58,Max Planck Society,11,1
https://ror.org/04vhgtv41,UNICANCER,5,1
https://ror.org/04vj6zn89,INRAE,48,1
https://ror.org/04vjfp916,Potsdam Institut fur Klimafolgenforschung,1,1
https://ror.org/04vjwcp92,University of Jan Evangelista Purkyne,90,1
https://ror.org/04vnq7t77,University of Stuttgart,2874,1
https://ror.org/04vnwke91,Consiglio Nazionale delle Ricerche (CNR),8,1
https://ror.org/04vq5kb54,University of California Los Angeles,424,1
https://ror.org/04vr0gs97,Hungarian Academy of Sciences,1,1
https://ror.org/04vrqzz54,Universite de Lille,291,1
https://ror.org/04vrxay34,University of London,887,1
https://ror.org/04vthwx70,Sorbonne Universite,59,1
https://ror.org/04vtvrr13,Erasmus University Rotterdam,6,1
https://ror.org/04vtx5s55,University College London,1,1
https://ror.org/04vtzcr32,Institute of Atmospheric Physics of the Czech Academy of Sciences,34,1
https://ror.org/04vx4mk32,Leibniz Institut fur Oberflachenmodifizierung (IOM),16,1
https://ror.org/04vxw9c34,University of Southampton,13,1
https://ror.org/04w07sc25,INRAE,40,1
https://ror.org/04w11tv37,UNICANCER,8,1
https://ror.org/04w3d2v20,University of West Scotland,393,1
https://ror.org/04w4m6z96,Istituto Nazionale di Fisica Nucleare (INFN),178,1
https://ror.org/04w5etv87,Chinese Academy of Sciences,19,1
https://ror.org/04w61vh47,Centre National de la Recherche Scientifique (CNRS),43,1
https://ror.org/04w8f9k94,Universite de Franche-Comte,3,1
https://ror.org/04w9kkr77,Turkiye Bilimsel ve Teknolojik Arastirma Kurumu (TUBITAK),78,1
https://ror.org/04waf7p94,Polish Academy of Sciences,165,1
https://ror.org/04wbsq162,Sante publique France,37,1
https://ror.org/04wc5jk96,McGill University,281,1
https://ror.org/04wckhb82,University Hospital Hradec Kralove,63,1
https://ror.org/04wdt0z89,Wageningen University & Research,5,1
https://ror.org/04wez5e68,Universite Paris-VIII,30,1
https://ror.org/04wf30j82,Delft University of Technology,59,1
https://ror.org/04wg18j80,Technical University of Munich,18,1
https://ror.org/04wh80b80,Charles University Prague,9,1
https://ror.org/04wjxkk25,California State University System,6,1
https://ror.org/04wkp4f46,Chemnitz Clinic,20,1
https://ror.org/04wkq2s46,Police University College,4,1
https://ror.org/04wpcxa25,University of Oslo,17,1
https://ror.org/04wrg1d30,Max Planck Society,2,1
https://ror.org/04wrhg795,Indiana University Purdue University Fort Wayne,1,1
https://ror.org/04ws47v52,Hungarian Academy of Sciences,12,1
https://ror.org/04wvkky61,University of Glasgow,3,1
https://ror.org/04ww21r56,Niigata University,9,1
https://ror.org/04wwz3282,Universidad Nacional de Colombia,6,1
https://ror.org/04wxdxa47,Hospital Germans Trias i Pujol,396,1
https://ror.org/04wy4bt38,Max Planck Society,3,1
https://ror.org/04wy7gp54,Karabuk University,269,1
https://ror.org/04wz9m339,Centre National de la Recherche Scientifique (CNRS),37,1
https://ror.org/04x02q560,Hochschule Bochum,17,1
https://ror.org/04x45f476,Fraunhofer Gesellschaft,115,1
https://ror.org/04x5wnb75,Vrije Universiteit Amsterdam,82,1
https://ror.org/04x6kq749,Leiden University,15,1
https://ror.org/04x9a0q46,Ecole Normale Superieure de Lyon (ENS de LYON),7,1
https://ror.org/04xaa4j22,Universite de Rennes,43,1
https://ror.org/04xbczw40,Universite Claude Bernard Lyon 1,82,1
https://ror.org/04xbkmk86,IRCCS Policlinico Gemelli,4,1
https://ror.org/04xdyc983,Polish Academy of Sciences,57,1
https://ror.org/04xe7ws48,Vrije Universiteit Amsterdam,18,1
https://ror.org/04xfq0f34,RWTH Aachen University,7599,1
https://ror.org/04xfycm61,Museum National d'Histoire Naturelle (MNHN),29,1
https://ror.org/04xhy8q59,Universite de Poitiers,537,1
https://ror.org/04xk0dc21,Mehmet Akif Ersoy University,185,1
https://ror.org/04xk7k966,Polish Academy of Sciences,34,1
https://ror.org/04xk8j027,Universite de Montreal,6,1
https://ror.org/04xkdwy10,Universidade de Coimbra,10,1
https://ror.org/04xmnzw38,Octapharma,15,1
https://ror.org/04xmteb38,Sorbonne Universite,159,1
https://ror.org/04xpj5302,University of Helsinki,42,1
https://ror.org/04xs57h96,University of Liverpool,7252,1
https://ror.org/04xsj2p07,Universite de Strasbourg,97,1
https://ror.org/04xtarr15,Oslo Metropolitan University (OsloMet),12,1
https://ror.org/04xtaw673,INRAE,30,1
https://ror.org/04xtpk854,Manchester Royal Eye Hospital,115,1
https://ror.org/04xv01a59,UK Research & Innovation (UKRI),126,1
https://ror.org/04xx1tc24,Max Planck Society,90,1
https://ror.org/04xx5ce35,NSW Health,5,1
https://ror.org/04xy2mq71,Istituto per la Valorizzazione del Legno e delle Specie Arboree (IVALSA-CNR),48,1
https://ror.org/04xyxjd90,Nottingham Trent University,1595,1
https://ror.org/04xz2c768,University of Kwazulu Natal,1,1
https://ror.org/04xz2my07,Universite de Bordeaux,46,1
https://ror.org/04y18m106,Helios Kliniken,1,1
https://ror.org/04y1zat75,Eotvos Lorand University,12,1
https://ror.org/04y24xj84,Karolinska Institutet,1,1
https://ror.org/04y3kre43,Norwegian School of Economics (NHH),2,1
https://ror.org/04y3tyb88,University of Freiburg,2,1
https://ror.org/04y3ze847,University of Limerick,200,1
https://ror.org/04y4t7k95,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,168,1
https://ror.org/04y51qn38,University of Southern Denmark,4,1
https://ror.org/04y5kwa70,Universite de Technologie de Compiegne,179,1
https://ror.org/04y61qm95,Okayama University,1,1
https://ror.org/04y6ges66,Nippon Medical School,10,1
https://ror.org/04y7eh037,Vytautas Magnus University,22,1
https://ror.org/04y8cs423,Universite PSL,50,1
https://ror.org/04y8p0f91,Fraunhofer Gesellschaft,28,1
https://ror.org/04y91dy23,Universite de Lille,58,1
https://ror.org/04y9zrf69,Charite Universitatsmedizin Berlin,1,1
https://ror.org/04yavcg77,Centre National de la Recherche Scientifique (CNRS),3,1
https://ror.org/04yc2e502,Universite de Lorraine,35,1
https://ror.org/04ycden15,University of Vienna,9,1
https://ror.org/04ycpbx82,University of Westminster,646,1
https://ror.org/04ydmy275,University of Massachusetts System,48,1
https://ror.org/04yeh8h63,Aristotle University of Thessaloniki,1,1
https://ror.org/04yg23125,General University Hospital Prague,202,1
https://ror.org/04ymr6s03,University of Tasmania,25,1
https://ror.org/04ynn1b95,Commonwealth Scientific & Industrial Research Organisation (CSIRO),46,1
https://ror.org/04yr71909,Royal Military College - Canada,18,1
https://ror.org/04yrkc140,University of Nebraska System,110,1
https://ror.org/04yrqp957,Universite d'Angers,551,1
https://ror.org/04ys0ah18,University of Amsterdam,1,1
https://ror.org/04ysg2a58,Nantes Universite,88,1
https://ror.org/04yvax419,Centre Hospitalier Regional d'Orleans,9,1
https://ror.org/04ywhbc61,Commonwealth Scientific & Industrial Research Organisation (CSIRO),51,1
https://ror.org/04yzbzc51,Arts et Metiers Institute of Technology,33,1
https://ror.org/04yznqr36,CHU de St Etienne,50,1
https://ror.org/04yzxz566,Universita Ca Foscari Venezia,765,1
https://ror.org/04z08z627,University of Molise,202,1
https://ror.org/04z1q2j11,Western Norway University of Applied Sciences,62,1
https://ror.org/04z33a802,Yeni Yuzyil University,36,1
https://ror.org/04z3wz653,University of Amsterdam,17,1
https://ror.org/04z3y3f62,University of Padua,45,1
https://ror.org/04z45pv75,University of Ottawa,21,1
https://ror.org/04z49n283,Fairfield University,17,1
https://ror.org/04z4kmw33,University of Melbourne,275,1
https://ror.org/04z60tq39,Bezmialem Vakif University,255,1
https://ror.org/04z61sd03,Alder Hey Children's NHS Foundation Trust,148,1
https://ror.org/04z6c2n17,University of Johannesburg,2765,1
https://ror.org/04z6gwv56,National Museum,14,1
https://ror.org/04z89xx32,Emory University,1,1
https://ror.org/04z8jg394,Helmholtz Association,862,1
https://ror.org/04z8k9a98,Universidade de Coimbra,4855,1
https://ror.org/04za5zm41,Technische Universitat Dresden,961,1
https://ror.org/04zaaa143,Centre National de la Recherche Scientifique (CNRS),38,1
https://ror.org/04zaypm56,Consiglio Nazionale delle Ricerche (CNR),4028,1
https://ror.org/04zb31v77,Saitama Medical University,255,1
https://ror.org/04zb59n70,Leibniz Institute for Solid State & Materials Research Dresden,593,1
https://ror.org/04zc40243,"Instituto Nacional de Medicina Legal e Ciencias Forenses, IP",21,1
https://ror.org/04zc7p361,Universitat Kassel,1305,1
https://ror.org/04zdays56,Consejo Superior de Investigaciones Cientificas (CSIC),126,1
https://ror.org/04zdqq152,Senckenberg Gesellschaft fur Naturforschung (SGN),13,1
https://ror.org/04zfme737,Liverpool John Moores University,1821,1
https://ror.org/04zj3ra44,University of Sydney,277,1
https://ror.org/04zjb4t38,Sorbonne Universite,1,1
https://ror.org/04zjcaq85,Valdosta State University,3,1
https://ror.org/04zkctn64,Democritus University of Thrace,22,1
https://ror.org/04zmc0e16,Radboud University Nijmegen,4,1
https://ror.org/04zmmpw58,VTI,193,1
https://ror.org/04zmssz18,Ecole Normale Superieure de Lyon (ENS de LYON),392,1
https://ror.org/04zn72g03,Stavanger University Hospital,312,1
https://ror.org/04zrf7b53,University of Kaiserslautern,533,1
https://ror.org/04zvdfd56,Medical University of Vienna,43,1
https://ror.org/04zys7342,RWTH Aachen University,2,1
https://ror.org/04zzdbj59,Centre National de la Recherche Scientifique (CNRS),2,1
https://ror.org/04zzmzt85,Pennsylvania Commonwealth System of Higher Education (PCSHE),1,1
https://ror.org/04zzwzx41,Eberhard Karls University Hospital,235,1
https://ror.org/0500gea42,Radboud University Nijmegen,15,1
https://ror.org/0500kmp11,Paracelsus Private Medical University,26,1
https://ror.org/05028dx30,Okayama University,1,1
https://ror.org/050589e39,European Molecular Biology Laboratory (EMBL),165,1
